Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,imperative_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios_mente,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_muy_frecuentes_sub,Por_frecuentes_sub,Por_poco_frecuentes_sub,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,%comas,%puntos,punto_y_coma,date,%date_mal,doble_negacion,partitivos o porcentajes,presente_indicativo,subjuntivo,condicional,nverbseguidos,%puntuacion,%etc,%mayus_no_sigla,%sin_palabras,%ordinales,%romanos,%generales,%especificas,%general,%especifico,Tipo
AutorizacionRegresoD,7.012195121951219,0.0,0.4065040650406504,10.873983739837398,3.252032520325203,0.0,3.048780487804878,0.0,12.398373983739837,19.308943089430894,28.963414634146343,0.0,8.434959349593496,0.0,0.6097560975609756,1.524390243902439,2.540650406504065,0.0,0.9146341463414634,0.0,79.57317073170732,3.658536585365854,0.508130081300813,63.41463414634146,1.1178861788617886,5.995934959349594,0.0,2.6422764227642275,32.8,5.360772357723577,0.8333333333333334,2.540650406504065,2.845528455284553,0.1016260162601626,0.4065040650406504,0.0,0.1016260162601626,0.0,2.032520325203252,1.016260162601626,0.0,5.284552845528455,10.772357723577235,0.0,0.9146341463414634,17.80415430267062,0.0,0.0,78.35365853658537,5.3861788617886175,1.8617021276595744,98.13829787234043,Dificil
IPREM2019H,0.8368200836820083,0.0,5.857740585774058,8.368200836820083,2.092050209205021,0.8368200836820083,2.092050209205021,0.0,16.317991631799163,17.15481171548117,31.380753138075313,0.0,6.2761506276150625,0.0,0.0,0.41841004184100417,0.8368200836820083,0.0,0.41841004184100417,0.0,74.89539748953975,2.510460251046025,0.41841004184100417,62.76150627615063,0.0,4.602510460251046,0.0,2.510460251046025,29.875,4.815899581589958,0.625,2.092050209205021,2.928870292887029,0.0,0.41841004184100417,0.0,0.0,0.0,0.8368200836820083,0.0,0.41841004184100417,3.3472803347280333,13.807531380753138,0.0,0.41841004184100417,3.361344537815126,0.0,0.0,74.05857740585775,3.7656903765690375,0.7299270072992701,99.27007299270073,Dificil
DNIElectronicoH,1.791044776119403,0.29850746268656714,1.1940298507462686,10.447761194029852,2.08955223880597,1.1940298507462686,1.791044776119403,0.0,16.71641791044776,15.223880597014926,24.776119402985074,0.0,8.656716417910447,0.0,1.1940298507462686,2.6865671641791047,2.985074626865672,0.0,0.5970149253731343,0.0,74.92537313432835,6.865671641791045,1.1940298507462686,67.76119402985074,2.08955223880597,3.283582089552239,0.0,2.6865671641791047,41.875,4.877611940298507,1.875,4.477611940298507,2.388059701492537,0.0,0.29850746268656714,0.0,0.0,0.0,4.776119402985074,0.29850746268656714,0.0,1.1940298507462686,13.134328358208956,0.29850746268656714,0.0,6.508875739644971,0.0,0.0,74.32835820895522,8.656716417910447,1.0695187165775402,98.93048128342247,Dificil
DarseBajaParoH,2.168021680216802,0.0,1.084010840108401,10.840108401084011,2.9810298102981028,0.27100271002710025,1.084010840108401,0.0,15.718157181571815,13.821138211382113,28.45528455284553,0.0,7.8590785907859075,0.0,0.0,0.27100271002710025,2.168021680216802,0.0,2.9810298102981028,0.0,76.69376693766938,5.420054200542006,0.8130081300813008,65.85365853658537,1.084010840108401,4.065040650406504,0.0,1.6260162601626016,36.9,4.531165311653116,0.6,1.6260162601626016,2.710027100271003,0.0,0.0,0.0,0.0,0.0,4.065040650406504,0.5420054200542005,0.0,3.794037940379404,11.924119241192411,0.0,0.8130081300813008,5.294117647058823,0.0,0.0,76.69376693766938,6.233062330623306,1.1173184357541899,98.88268156424581,Dificil
ParoSiendoFamiliarEmpresarioH,2.4193548387096775,0.26881720430107525,4.032258064516129,12.634408602150538,1.881720430107527,0.26881720430107525,1.075268817204301,0.0,11.021505376344086,16.129032258064516,23.655913978494624,0.0,4.56989247311828,0.0,0.0,3.225806451612903,0.5376344086021505,0.0,0.5376344086021505,0.26881720430107525,83.06451612903226,3.4946236559139785,0.8064516129032258,70.6989247311828,2.150537634408602,4.838709677419355,0.0,1.881720430107527,41.333333333333336,4.879032258064516,2.111111111111111,5.10752688172043,1.881720430107527,0.0,0.0,0.0,0.8064516129032258,0.5376344086021505,6.451612903225806,0.8064516129032258,0.8064516129032258,3.225806451612903,8.602150537634408,0.26881720430107525,1.3440860215053763,9.433962264150944,0.5376344086021505,0.0,82.79569892473118,4.56989247311828,1.098901098901099,98.9010989010989,Dificil
OficinaVirtualEmpleoH,0.0,0.0,8.571428571428571,2.857142857142857,2.857142857142857,0.0,0.0,0.0,11.428571428571429,11.428571428571429,37.142857142857146,0.0,20.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,74.28571428571429,5.714285714285714,0.0,51.42857142857143,14.285714285714286,0.0,0.0,2.857142857142857,17.5,14.028571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,22.857142857142858,0.0,0.0,0.0,68.57142857142857,11.428571428571429,0.0,100.0,Dificil
CitaPreviaVacunacionMadridH,0.8771929824561403,0.0,1.7543859649122806,6.140350877192983,1.7543859649122806,0.0,0.8771929824561403,0.0,7.894736842105263,20.17543859649123,28.07017543859649,0.0,6.140350877192983,0.0,0.0,0.8771929824561403,0.0,0.0,3.508771929824561,0.0,71.05263157894737,0.8771929824561403,0.0,55.26315789473684,0.0,7.894736842105263,0.0,6.140350877192983,16.285714285714285,6.394736842105263,0.14285714285714285,0.8771929824561403,5.2631578947368425,0.0,2.6315789473684212,0.0,0.0,0.0,3.508771929824561,0.0,0.0,1.7543859649122806,15.789473684210526,0.0,2.6315789473684212,3.5714285714285716,0.0,1.7543859649122806,65.78947368421052,6.140350877192983,1.3513513513513513,98.64864864864865,Dificil
CertificadoDelitosSexualesH,2.9673590504451037,0.0,0.5934718100890207,12.759643916913946,3.5608308605341246,0.5934718100890207,1.4836795252225519,0.29673590504451036,16.617210682492583,16.320474777448073,25.222551928783382,0.0,5.9347181008902075,0.0,0.8902077151335311,2.6706231454005933,2.373887240356083,0.0,0.0,0.0,79.22848664688428,3.5608308605341246,0.5934718100890207,72.10682492581603,0.8902077151335311,4.451038575667655,0.5934718100890207,2.077151335311573,56.166666666666664,5.41246290801187,2.0,3.5608308605341246,1.7804154302670623,0.0,0.0,0.0,0.0,0.0,5.341246290801187,1.1869436201780414,0.0,2.373887240356083,11.275964391691394,0.0,0.0,10.0,0.0,0.0,77.1513353115727,6.231454005934718,0.5714285714285714,99.42857142857143,Dificil
CertificadoDefuncionH,2.0408163265306123,0.0,0.0,16.3265306122449,2.0408163265306123,0.6802721088435374,5.442176870748299,0.0,17.006802721088434,17.687074829931973,22.448979591836736,0.0,10.884353741496598,0.0,2.7210884353741496,4.081632653061225,0.0,0.0,0.0,0.6802721088435374,81.63265306122449,6.122448979591836,1.3605442176870748,72.78911564625851,1.3605442176870748,4.081632653061225,0.0,2.0408163265306123,36.75,5.625850340136054,0.5,1.3605442176870748,2.7210884353741496,0.0,0.0,0.0,0.0,0.0,2.7210884353741496,2.0408163265306123,0.0,8.16326530612245,5.442176870748299,0.0,0.0,4.444444444444445,0.0,0.0,79.59183673469387,9.523809523809524,0.0,100.0,Dificil
DeclaracionDeLaRentaWebH,0.6756756756756757,0.0,2.7027027027027026,8.783783783783784,4.054054054054054,0.0,1.3513513513513513,0.0,9.45945945945946,16.216216216216218,35.810810810810814,0.0,8.108108108108109,0.0,0.0,0.6756756756756757,1.3513513513513513,0.0,2.7027027027027026,0.0,73.64864864864865,6.081081081081081,3.3783783783783785,64.1891891891892,2.7027027027027026,6.081081081081081,0.0,2.027027027027027,29.6,5.972972972972973,0.2,0.6756756756756757,0.6756756756756757,0.0,1.3513513513513513,0.0,0.0,0.0,0.6756756756756757,2.7027027027027026,0.0,1.3513513513513513,8.783783783783784,0.0,2.027027027027027,2.127659574468085,0.0,0.0,71.62162162162163,11.486486486486486,0.9090909090909091,99.0909090909091,Dificil
InstalarActivarDNIElectronicoH,2.02991452991453,0.0,5.8760683760683765,10.683760683760683,3.952991452991453,0.21367521367521367,1.6025641025641026,0.0,12.606837606837606,11.324786324786325,27.884615384615383,0.0,6.196581196581197,0.0,0.7478632478632479,1.4957264957264957,3.4188034188034186,0.0,1.2820512820512822,0.0,61.64529914529915,6.837606837606837,3.5256410256410255,57.37179487179487,2.02991452991453,5.235042735042735,0.42735042735042733,1.7094017094017093,30.193548387096776,4.670940170940171,1.032258064516129,3.4188034188034186,3.3119658119658117,0.10683760683760683,0.0,0.0,0.0,0.0,2.8846153846153846,1.0683760683760684,0.10683760683760683,2.3504273504273505,18.376068376068375,0.0,1.2820512820512822,6.472491909385114,0.0,0.0,60.47008547008547,11.538461538461538,2.108433734939759,97.89156626506023,Dificil
