Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,puntos,punto_y_coma,N_sentences,N_Puntos,date,Tipo
16_guia_actividad_fisica,11.301369863013699,1.8150684931506849,0.0,17.431506849315067,5.787671232876712,0.410958904109589,1.0273972602739727,12.636986301369863,11.712328767123287,19.143835616438356,3.3219178082191783,0.7534246575342466,0.0,0.5136986301369864,1.1643835616438356,0.10273972602739725,1.7808219178082192,0.0,82.67123287671232,0.9246575342465754,0.7876712328767124,0.0,2.7054794520547945,17.59036144578313,4.587328767123288,0.45180722891566266,5.0,0.10273972602739725,146,166,0.0,Dificil
guia_autoayuda_para_manejar_las_emociones,23.309335536409773,1.3808568393721232,0.0,14.186238640387112,4.661867107281955,0.7671426885400685,1.852944647704473,14.044612297887406,12.817183996223298,22.329753334120145,1.5578897674967545,0.6373185412486723,0.0,0.4602856131240411,1.8883512333293992,0.02360439041661749,0.5192965891655849,0.0,84.32668476336599,1.203823911247492,1.0858019591644046,0.0,2.1598017231205002,31.036630036630036,5.175026554939219,2.065934065934066,3.1275817302018174,0.28325268499940986,265,273,0.0,Dificil
BOE-A-1978-31229-consolidado,36.69334667333667,0.8504252126063031,0.02001000500250125,9.46473236618309,1.7858929464732367,0.18509254627313657,2.3661830915457727,16.89344672336168,14.842421210605302,22.30615307653827,6.018009004502251,2.4562281140570286,0.0,0.41520760380190097,0.31015507753876936,0.02001000500250125,3.391695847923962,0.0,85.64782391195598,1.0255127563781892,0.575287643821911,0.0,2.251125562781391,11.80047225501771,5.017058529264633,0.5407319952774499,8.47423711855928,0.17508754377188596,1694,1694,0.02001000500250125,Dificil
Guía_afectividad_felix_lopez,24.86209899840325,1.3971548845986355,0.0,13.343736391348527,4.245899259689359,0.4608796632312382,1.487879227754391,12.676005225722166,12.969952097546814,21.635941355784585,2.6019741617070693,0.522572216577152,0.0,0.4499927420525475,0.9616780374510089,0.014515894904920888,0.5987806648279866,0.0,81.17651328204384,0.9580490637247786,1.291914646537959,0.0,2.2281898679053564,28.233606557377048,4.552801567716649,1.4344262295081966,3.305995064595732,0.09798229060821599,911,976,0.0,Dificil
DONQUIJOTE_PARTE1,31.777070269124618,0.25663826905089915,0.0023037546593437986,17.16158995931569,3.176416924303229,0.795716859337348,2.034676115132443,11.629353520367495,11.62382450918507,15.13428585909315,2.1715191418974644,0.6035837207480752,0.03040956150333814,0.15941982242659086,0.08431742053198303,0.155273064039772,0.024880550320913023,0.0,79.98083276123425,2.036519118859918,2.835461234720347,0.021194542865962947,3.7942839239392363,52.31067727163172,3.958845726765482,4.433116413593637,1.625990038564853,1.1371332998520989,3529,4149,0.008293516773637676,Dificil
CurriculumEuropeo,9.331476323119777,0.8356545961002786,0.1392757660167131,14.345403899721449,3.8997214484679668,0.0,2.0891364902506964,16.295264623955433,14.345403899721449,23.398328690807798,0.9749303621169917,0.6963788300835655,0.0,0.8356545961002786,1.8105849582172702,0.0,0.0,0.0,107.24233983286908,3.064066852367688,1.1142061281337048,0.0,2.367688022284123,24.75862068965517,4.788300835654596,0.5172413793103449,2.6462395543175488,1.9498607242339834,19,29,0.0,Facil
ContratosTemporales,14.365411436541144,1.185495118549512,0.0,13.179916317991632,3.5564853556485354,0.2789400278940028,2.6499302649930265,13.389121338912133,16.178521617852162,25.453277545327754,2.4407252440725244,0.4881450488145049,0.0,0.3486750348675035,1.3249651324965133,0.0,0.9065550906555091,0.0,87.58716875871687,0.41841004184100417,0.41841004184100417,0.0,2.0223152022315203,31.17391304347826,4.815899581589958,0.9565217391304348,2.99860529986053,0.0,43,46,0.0,Facil
CobrarParoEnExtranjero,16.40356897735072,1.029512697323267,0.27453671928620454,15.648592999313658,4.529855868222374,0.7549759780370625,1.578586135895676,15.09951956074125,15.579958819492107,22.649279341111875,2.40219629375429,0.8922443376801648,0.0,0.27453671928620454,1.6472203157172272,0.0,0.8236101578586136,0.0,86.68496911461908,0.8236101578586136,0.4118050789293068,0.0,3.980782429649966,28.568627450980394,4.6019217570350035,1.196078431372549,3.157172271791352,0.0,46,51,0.0,Facil
ConsultarDevolucionDeRenta,10.598626104023552,0.9813542688910697,0.39254170755642787,16.977428851815507,4.317958783120707,0.39254170755642787,3.5328753680078506,17.07556427870461,13.150147203140333,20.41216879293425,3.2384690873405297,1.1776251226692835,0.0,0.5888125613346418,0.8832188420019627,0.19627085377821393,0.7850834151128557,0.0,87.3405299313052,0.5888125613346418,0.7850834151128557,0.0,3.5328753680078506,30.87878787878788,4.774288518155054,1.0909090909090908,3.434739941118744,0.09813542688910697,35,33,0.19627085377821393,Facil
TrabajadoresParoDerechoVacaciones,16.017964071856287,1.1976047904191616,0.0,15.044910179640718,4.940119760479042,0.2994011976047904,0.7485029940119761,13.622754491017965,17.365269461077844,22.005988023952096,1.4970059880239521,0.4491017964071856,0.0,0.37425149700598803,1.5718562874251496,0.0,0.1497005988023952,0.0,87.5,1.4221556886227544,0.5988023952095808,0.0,4.491017964071856,31.80952380952381,4.499251497005988,1.5,2.6197604790419162,0.0,35,42,0.0748502994011976,Facil
APPAgenciaTributariaRenta2019,4.432855280312907,1.694915254237288,0.9126466753585397,10.691003911342895,3.911342894393742,0.1303780964797914,1.5645371577574967,14.341590612777054,14.602346805736635,22.946544980443285,8.735332464146023,1.4341590612777053,0.0,0.0,1.303780964797914,0.0,4.302477183833116,0.0,80.05215123859192,0.651890482398957,2.2164276401564535,0.0,2.2164276401564535,27.392857142857142,4.7940026075619295,0.8571428571428571,3.7809647979139505,0.0,29,28,0.0,Facil
TramitesHacienda,4.827586206896552,1.3793103448275863,0.6896551724137931,15.172413793103448,6.896551724137931,0.6896551724137931,0.6896551724137931,14.482758620689655,13.793103448275861,20.689655172413794,4.137931034482759,2.7586206896551726,0.0,0.6896551724137931,1.3793103448275863,0.0,0.0,0.0,224.82758620689654,3.4482758620689653,1.3793103448275863,0.0,2.7586206896551726,18.125,5.834482758620689,1.0,3.4482758620689653,0.0,5,8,0.0,Facil
RentaMinimaDeInsercionFacil,9.923664122137405,0.7633587786259542,0.0,12.977099236641221,2.7989821882951653,0.2544529262086514,1.0178117048346056,14.758269720101781,12.468193384223918,20.865139949109416,4.071246819338422,2.7989821882951653,0.0,0.2544529262086514,2.2900763358778624,0.0,0.7633587786259542,0.0,117.30279898218829,1.0178117048346056,1.0178117048346056,0.0,0.5089058524173028,23.11764705882353,5.099236641221374,1.0588235294117647,3.053435114503817,0.0,12,17,0.0,Facil
SeguridadSocial,5.755395683453237,0.7194244604316546,0.0,13.309352517985612,4.316546762589928,0.0,1.079136690647482,15.107913669064748,12.23021582733813,19.06474820143885,5.755395683453237,4.316546762589928,0.0,0.0,2.8776978417266186,0.0,0.0,0.0,123.7410071942446,1.079136690647482,1.4388489208633093,0.0,1.7985611510791366,25.272727272727273,5.39568345323741,1.0,3.597122302158273,0.0,10,11,0.0,Facil
SistemaCl@avePin,6.6073697585768745,0.8894536213468869,3.0495552731893265,14.866581956797967,4.955527318932655,0.3811944091486658,2.4142312579415504,14.866581956797967,15.501905972045744,19.440914866581956,5.844980940279543,2.6683608640406606,0.0,0.5082592121982211,2.5412960609911055,0.0,0.0,0.0,91.86785260482846,1.2706480304955527,2.4142312579415504,0.0,3.684879288437103,31.48,4.951715374841169,1.2,3.1766200762388817,0.0,25,25,0.0,Facil
AutónomosAcreditarCeseFacil,8.69894099848714,1.8910741301059002,0.0,13.84266263237519,4.311649016641453,0.07564296520423601,1.8910741301059002,15.733736762481088,15.052950075642965,23.373676248108925,2.6475037821482603,1.13464447806354,0.0,0.529500756429652,1.8154311649016641,0.0,0.07564296520423601,0.0,88.27534039334341,0.680786686838124,0.07564296520423601,0.0,1.51285930408472,26.44,4.80105900151286,1.02,3.706505295007564,0.0,49,50,0.0,Facil
TarjetaSanitariaEuropea,15.655430711610487,1.2734082397003745,0.299625468164794,12.734082397003744,4.044943820224719,0.2247191011235955,1.1235955056179776,12.958801498127341,12.958801498127341,21.273408239700373,5.093632958801498,3.3707865168539324,0.0,0.8239700374531835,1.4981273408239701,0.0,0.7490636704119851,0.0,88.23970037453184,1.198501872659176,1.1235955056179776,0.0,2.0224719101123596,28.404255319148938,5.12059925093633,1.7659574468085106,3.5205992509363297,0.0,47,47,0.149812734082397,Facil
DocumentosSolicitarSubsidioDesempleo,8.704253214638971,1.1869436201780414,0.8902077151335311,10.880316518298715,3.1651829871414443,0.29673590504451036,1.2858555885262117,13.550939663699308,17.309594460929773,25.618199802176065,3.066271018793274,1.5825914935707222,0.0,0.0,4.648862512363996,0.0,0.7912957467853611,0.0,89.91097922848665,1.3847675568743818,0.7912957467853611,0.0,2.1760633036597428,37.44444444444444,4.7675568743818,1.2592592592592593,2.373887240356083,0.0,24,27,0.0,Facil
AyudasDespuesParo,11.6331096196868,2.0134228187919465,0.33557046979865773,12.080536912751677,1.2304250559284116,0.22371364653243847,2.796420581655481,10.51454138702461,14.429530201342281,21.364653243847876,5.369127516778524,2.5727069351230427,0.0,0.33557046979865773,2.1252796420581657,0.0,2.1252796420581657,0.0,88.70246085011186,1.5659955257270695,0.22371364653243847,0.0,2.684563758389262,20.790697674418606,5.278523489932886,0.9069767441860465,4.47427293064877,0.0,40,43,0.0,Facil
CertificadoEmpresa,8.116883116883116,1.7316017316017316,0.6493506493506493,12.554112554112555,3.5714285714285716,0.0,1.7316017316017316,16.666666666666668,15.151515151515152,24.134199134199132,2.4891774891774894,1.6233766233766234,0.0,0.6493506493506493,1.2987012987012987,0.0,0.0,0.0,91.23376623376623,0.4329004329004329,1.6233766233766234,0.0,2.0562770562770565,24.31578947368421,4.832251082251083,1.2105263157894737,3.1385281385281387,0.0,29,38,0.0,Facil
TelefonoInformacionSEPE,4.117647058823529,0.0,1.7647058823529411,9.411764705882353,1.1764705882352942,0.0,0.0,11.176470588235293,13.529411764705882,20.58823529411765,7.647058823529412,0.5882352941176471,0.0,0.5882352941176471,4.705882352941177,0.0,5.294117647058823,0.0,119.41176470588235,2.3529411764705883,5.294117647058823,0.0,4.117647058823529,24.285714285714285,4.447058823529412,0.7142857142857143,4.117647058823529,0.0,7,7,1.1764705882352942,Facil
OficinasSEPE,7.471264367816092,1.4367816091954022,0.28735632183908044,15.086206896551724,5.603448275862069,0.5747126436781609,1.293103448275862,14.511494252873563,16.379310344827587,21.551724137931036,4.741379310344827,1.293103448275862,0.0,0.14367816091954022,0.7183908045977011,0.0,2.442528735632184,0.0,115.94827586206897,0.7183908045977011,3.5919540229885056,0.0,4.885057471264368,23.2,4.686781609195402,1.0666666666666667,4.022988505747127,0.0,28,30,0.28735632183908044,Facil
ContratoEnPracticas,18.60343929129755,0.7816571130797291,0.0,13.600833767587286,2.8660760812923396,0.6774361646690985,2.2407503908285564,17.040125065138092,15.21625846795206,22.720166753517457,2.344971339239187,0.8337675872850443,0.0,0.6253256904637832,0.7295466388744137,0.0,0.8337675872850443,0.0,87.91036998436685,0.8337675872850443,0.41688379364252215,0.0,2.449192287649818,26.65277777777778,4.748306409588327,1.2361111111111112,3.699843668577384,0.0,71,72,0.05211047420531527,Facil
PedirCitaSEPE,4.929577464788732,0.5868544600938967,1.7605633802816902,9.272300469483568,3.755868544600939,0.352112676056338,0.9389671361502347,8.92018779342723,10.446009389671362,23.356807511737088,22.769953051643192,1.6431924882629108,0.0,0.11737089201877934,2.816901408450704,0.0,19.366197183098592,0.0,70.4225352112676,0.5868544600938967,2.347417840375587,0.0,2.464788732394366,42.6,4.683098591549296,1.1,2.347417840375587,0.0,20,20,0.0,Facil
CitaPreviaDGT,6.76056338028169,1.3145539906103287,1.1267605633802817,13.896713615023474,4.788732394366197,0.4694835680751174,1.784037558685446,13.708920187793428,13.427230046948356,22.910798122065728,2.0657276995305165,0.5633802816901409,0.0,0.3755868544600939,1.3145539906103287,0.0,0.7511737089201878,0.0,80.18779342723005,1.6901408450704225,1.0328638497652582,0.0,2.4413145539906105,19.017857142857142,4.44131455399061,0.5535714285714286,5.446009389671362,0.0,58,56,0.09389671361502347,Facil
DarseDeAltaAutonomo,12.399355877616747,0.8051529790660226,0.7246376811594203,12.962962962962964,4.99194847020934,0.966183574879227,1.0466988727858293,13.526570048309178,14.251207729468598,18.19645732689211,3.3011272141706924,2.0128824476650564,0.0,0.24154589371980675,2.1739130434782608,0.08051529790660225,1.2077294685990339,0.0,83.49436392914654,1.5297906602254427,1.6908212560386473,0.0,3.0595813204508855,28.88372093023256,4.797101449275362,1.1162790697674418,3.4621578099838968,0.0,43,43,0.0,Facil
PrestaciónMaternidadFacil,11.417322834645669,0.984251968503937,0.06561679790026247,12.992125984251969,3.8713910761154855,0.6561679790026247,1.1811023622047243,15.551181102362206,15.813648293963254,22.900262467191602,2.952755905511811,0.9186351706036745,0.0,0.45931758530183725,1.4435695538057742,0.0,0.8530183727034121,0.0,87.79527559055119,1.5748031496062993,0.32808398950131235,0.0,1.7060367454068242,33.86666666666667,4.767060367454068,1.3111111111111111,2.952755905511811,0.0,45,45,0.0,Facil
DNIElectronicoFacil,7.754279959718026,0.9063444108761329,1.309164149043303,16.61631419939577,5.639476334340383,0.7049345417925479,1.8126888217522659,15.508559919436053,12.487411883182276,17.82477341389728,4.531722054380665,1.8126888217522659,0.0,0.6042296072507553,2.1148036253776437,0.0,0.3021148036253776,0.0,85.1963746223565,0.8056394763343404,0.5035246727089627,0.0,1.4098690835850958,25.46153846153846,4.7009063444108765,1.1794871794871795,3.2225579053373616,0.3021148036253776,32,39,0.0,Facil
PedirTarjetaParo,8.925619834710744,1.2396694214876034,0.1652892561983471,15.950413223140496,8.181818181818182,0.3305785123966942,0.6611570247933884,14.297520661157025,14.87603305785124,20.90909090909091,3.0578512396694215,1.322314049586777,0.0,0.6611570247933884,1.9008264462809918,0.0,0.08264462809917356,0.0,87.60330578512396,0.49586776859504134,1.0743801652892562,0.0,2.231404958677686,31.025641025641026,4.54297520661157,1.2564102564102564,2.396694214876033,0.1652892561983471,29,39,0.0,Facil
TramitesDGT,9.94475138121547,0.5524861878453039,1.9337016574585635,12.98342541436464,4.972375690607735,0.5524861878453039,0.8287292817679558,14.917127071823204,13.259668508287293,22.375690607734807,3.314917127071823,1.9337016574585635,0.0,0.0,0.0,0.0,0.27624309392265195,0.0,86.46408839779005,2.2099447513812156,1.1049723756906078,0.0,2.7624309392265194,36.2,5.011049723756906,2.0,3.0386740331491713,0.0,11,10,0.0,Facil
AyudasDesempleadosMayores45,7.983761840324763,0.4059539918809202,0.5412719891745602,10.960757780784844,2.435723951285521,0.0,1.7591339648173208,12.178619756427604,16.23815967523681,23.27469553450609,5.2774018944519625,1.6238159675236807,0.0,0.2706359945872801,2.706359945872801,0.0,3.2476319350473615,0.0,87.28010825439783,1.2178619756427604,0.5412719891745602,0.0,2.706359945872801,33.59090909090909,4.810554803788904,1.4545454545454546,2.976995940460081,0.0,22,22,0.0,Facil
CertificadoMatrimonioWeb,16.077170418006432,1.0182207931404073,0.05359056806002144,15.005359056806002,4.340836012861736,0.3215434083601286,2.465166130760986,13.07609860664523,13.558413719185424,20.418006430868168,2.1436227224008575,1.2861736334405145,0.0,0.5359056806002144,1.5005359056806002,0.0,0.37513397642015006,0.0,82.42229367631298,1.5005359056806002,1.1789924973204715,0.0,2.304394426580922,22.214285714285715,4.804394426580922,0.7380952380952381,4.501607717041801,0.0,84,84,0.0,Facil
EvitarEngañosContratacion,12.004287245444802,2.572347266881029,0.3215434083601286,13.290460878885316,2.8938906752411575,0.5359056806002144,1.3933547695605573,13.290460878885316,14.14790996784566,24.222936763129688,2.679528403001072,1.0718113612004287,0.0,0.3215434083601286,0.7502679528403001,0.0,1.1789924973204715,0.0,85.31618435155413,1.1789924973204715,1.2861736334405145,0.0,2.0364415862808145,23.325,4.719185423365488,1.15,4.180064308681672,0.0,39,40,0.0,Facil
TramitesExtranjeriaEnEspaña,11.428571428571429,1.5384615384615385,0.0,10.989010989010989,3.2967032967032965,0.21978021978021978,0.6593406593406593,11.648351648351648,13.406593406593407,23.956043956043956,4.615384615384615,2.4175824175824174,0.0,0.21978021978021978,2.6373626373626373,0.0,0.21978021978021978,0.0,86.5934065934066,1.3186813186813187,1.3186813186813187,0.0,2.197802197802198,50.55555555555556,5.265934065934066,1.8888888888888888,1.978021978021978,0.0,9,9,0.0,Facil
DarseBajaParo,7.07196029776675,2.2332506203473947,0.24813895781637718,16.87344913151365,5.459057071960298,0.8684863523573201,1.3647642679900744,12.531017369727047,14.1439205955335,22.580645161290324,0.8684863523573201,0.49627791563275436,0.0,0.12406947890818859,2.2332506203473947,0.0,0.0,0.0,87.59305210918114,0.8684863523573201,0.6203473945409429,0.0,5.2109181141439205,28.785714285714285,4.460297766749379,0.8214285714285714,3.4739454094292803,0.0,28,28,0.0,Facil
ReferenciaCatastralInmueble,5.043859649122807,1.9736842105263157,1.0964912280701755,14.144736842105264,4.276315789473684,0.32894736842105265,1.206140350877193,13.596491228070175,11.18421052631579,21.600877192982455,1.5350877192982457,0.43859649122807015,0.0,0.10964912280701754,1.3157894736842106,0.0,0.0,0.0,83.99122807017544,1.3157894736842106,0.7675438596491229,0.0,2.5219298245614037,24.0,4.395833333333333,1.131578947368421,3.9473684210526314,0.0,36,38,0.0,Facil
CertificadoFacil,5.598455598455598,1.7374517374517375,0.5791505791505791,11.196911196911197,4.2471042471042475,0.5791505791505791,0.5791505791505791,16.98841698841699,16.409266409266408,24.324324324324323,4.633204633204633,1.1583011583011582,0.0,0.5791505791505791,3.088803088803089,0.0,0.0,0.0,97.29729729729729,0.5791505791505791,1.9305019305019304,0.0,2.7027027027027026,32.375,4.8494208494208495,0.9375,2.5096525096525095,0.0,13,16,0.0,Facil
ContratoIndefinido,12.212212212212211,1.4014014014014013,0.0,13.513513513513514,3.6036036036036037,0.3003003003003003,2.2022022022022023,15.415415415415415,15.315315315315315,22.42242242242242,1.2012012012012012,0.6006006006006006,0.0,0.7007007007007007,0.2002002002002002,0.0,0.0,0.0,110.31031031031031,0.8008008008008008,0.3003003003003003,0.0,3.4034034034034035,26.289473684210527,4.842842842842843,1.3157894736842106,3.4034034034034035,0.0,34,38,0.0,Facil
PlanRetornoDobleNacionalidad,11.804008908685969,0.7423904974016332,0.22271714922049,13.3630289532294,4.008908685968819,0.44543429844098,2.7468448403860433,13.066072754268745,15.664439495174461,22.34595397178916,3.860430586488493,1.7074981440237564,0.0,0.44543429844098,2.4498886414253898,0.0,0.9651076466221232,0.0,86.19153674832963,0.89086859688196,1.55902004454343,0.0,2.969561989606533,24.490909090909092,4.918337045285821,0.8909090909090909,3.414996288047513,0.0,46,55,0.0,Facil
DerechoVacaciones,10.237963475373547,0.8854454897620365,0.05534034311012728,15.49529607083564,4.095185390149419,0.5534034311012729,2.2136137244050915,16.49142224681793,15.107913669064748,21.58273381294964,2.158273381294964,0.44272274488101826,0.0,0.27670171555063644,0.16602102933038185,0.05534034311012728,0.774764803541782,0.0,88.21250691754288,0.3320420586607637,0.9407858328721638,0.0,3.8184836745987827,28.234375,4.628112894299945,1.28125,3.154399557277255,0.0,57,64,0.0,Facil
CobrarParoTrabajarTempoParcial,10.993485342019545,0.16286644951140064,0.40716612377850164,16.775244299674267,4.397394136807818,1.6286644951140066,1.4657980456026058,14.90228013029316,14.98371335504886,22.23127035830619,2.198697068403909,0.08143322475570032,0.0,0.08143322475570032,1.3843648208469055,0.0,0.16286644951140064,0.0,85.74918566775244,0.40716612377850164,0.40716612377850164,0.0,5.130293159609121,31.487179487179485,4.226384364820847,1.1794871794871795,3.257328990228013,0.0,40,39,0.0,Facil
ParoEn2019,9.269662921348315,0.6554307116104869,0.2808988764044944,12.359550561797754,1.7790262172284643,0.09363295880149813,1.4981273408239701,12.453183520599252,13.576779026217228,18.913857677902623,6.928838951310861,0.18726591760299627,0.0,0.2808988764044944,3.2771535580524342,0.09363295880149813,1.6853932584269662,0.0,88.38951310861424,2.247191011235955,0.2808988764044944,0.0,2.5280898876404496,27.384615384615383,4.407303370786517,1.5384615384615385,3.0898876404494384,0.0,33,39,0.0,Facil
CobrarParoTrasBajaVoluntaria,12.566686425607587,0.6520450503852994,0.11855364552459988,15.649081209247184,4.267931238885596,0.17783046828689983,2.2525192649673977,14.997036158861885,14.582098399525785,21.75459395376408,1.6597510373443984,0.7705986959098993,0.0,0.35566093657379966,1.007705986959099,0.05927682276229994,0.4742145820983995,0.0,89.6858328393598,0.5334914048606995,0.4149377593360996,0.0,2.4896265560165975,33.74,4.591582691167753,1.42,2.6081802015411975,0.05927682276229994,44,50,0.0,Facil
CambioDomicilioINEM,8.394160583941606,0.48661800486618007,0.7299270072992701,14.598540145985401,3.8929440389294405,0.6082725060827251,1.70316301703163,13.990267639902676,16.180048661800488,21.41119221411192,2.67639902676399,1.8248175182481752,0.0,0.6082725060827251,2.18978102189781,0.0,0.24330900243309003,0.0,95.49878345498783,0.9732360097323601,0.7299270072992701,0.0,3.2846715328467155,26.516129032258064,4.600973236009732,1.1935483870967742,3.40632603406326,0.0,28,31,0.0,Facil
AyudasVictimasViolenciaGeneroFacil,12.858660998937301,2.2316684378320937,1.2752391073326248,11.583421891604676,4.038257173219979,0.21253985122210414,1.1689691817215728,13.071200850159405,16.896918172157278,23.273113708820404,4.569606801275239,2.1253985122210413,0.0,0.0,2.4442082890541976,0.0,1.0626992561105206,0.0,90.32943676939426,1.1689691817215728,0.6376195536663124,0.0,1.8065887353878853,31.366666666666667,4.8565356004250795,1.4,2.975557917109458,0.0,28,30,0.0,Facil
InstalarActivarDNIElectronico,9.020979020979022,0.2097902097902098,2.937062937062937,16.643356643356643,4.685314685314685,0.6293706293706294,2.5174825174825175,15.944055944055943,13.846153846153847,19.37062937062937,2.867132867132867,0.6293706293706294,0.0,0.4195804195804196,0.2097902097902098,0.06993006993006994,0.5594405594405595,0.0,84.1958041958042,1.8181818181818181,0.8391608391608392,0.0,2.797202797202797,26.0,4.584615384615384,1.0363636363636364,3.8461538461538463,0.0,55,55,0.0,Facil
CitaPreviaDGTFacil,6.76056338028169,1.3145539906103287,1.1267605633802817,13.896713615023474,4.788732394366197,0.4694835680751174,1.784037558685446,13.708920187793428,13.427230046948356,22.910798122065728,2.0657276995305165,0.5633802816901409,0.0,0.3755868544600939,1.3145539906103287,0.0,0.7511737089201878,0.0,80.18779342723005,1.6901408450704225,1.0328638497652582,0.0,2.4413145539906105,19.017857142857142,4.44131455399061,0.5535714285714286,5.446009389671362,0.0,58,56,0.09389671361502347,Facil
DARDE,7.381370826010545,1.40597539543058,0.1757469244288225,14.499121265377855,4.130052724077329,0.43936731107205623,1.9332161687170475,15.289982425307556,14.76274165202109,23.022847100175746,3.251318101933216,0.9666080843585237,0.0,0.1757469244288225,2.196836555360281,0.0,1.054481546572935,0.0,101.40597539543057,0.8787346221441125,0.5272407732864675,0.0,2.0210896309314585,33.470588235294116,4.295254833040421,1.7647058823529411,2.5483304042179262,0.0,29,34,0.0,Facil
AyudasParadosLargaDuracionFacil,7.12962962962963,1.1111111111111112,1.3888888888888888,11.203703703703704,2.7777777777777777,0.09259259259259259,2.2222222222222223,12.5,15.092592592592593,22.22222222222222,5.185185185185185,2.5925925925925926,0.0,0.37037037037037035,4.074074074074074,0.0,1.2037037037037037,0.0,92.87037037037037,0.5555555555555556,0.7407407407407407,0.0,2.962962962962963,36.0,4.9907407407407405,1.0333333333333334,2.5,0.0,27,30,0.0,Facil
CertificadoDigitalFacil,5.621301775147929,1.7751479289940828,0.0,15.384615384615385,6.508875739644971,0.8875739644970414,1.183431952662722,15.680473372781066,11.834319526627219,22.485207100591715,2.0710059171597632,1.183431952662722,0.0,0.591715976331361,0.591715976331361,0.0,0.0,0.0,101.77514792899409,1.7751479289940828,1.7751479289940828,0.0,1.7751479289940828,24.142857142857142,4.911242603550296,1.5,3.5502958579881656,0.0,12,14,0.0,Facil
TramitesINEM,1.5873015873015872,1.5873015873015872,3.1746031746031744,8.73015873015873,3.1746031746031744,0.0,0.0,11.11111111111111,10.317460317460318,23.80952380952381,3.1746031746031744,1.5873015873015872,0.0,0.7936507936507936,4.761904761904762,0.0,0.7936507936507936,0.0,221.42857142857142,0.7936507936507936,7.142857142857143,0.0,2.380952380952381,21.0,4.809523809523809,1.0,3.1746031746031744,0.0,4,6,0.0,Facil
PrestacionDesempleo,10.757663389242337,1.4459224985540775,0.4626951995373048,12.89762868710237,3.412377096587623,0.0578368999421631,3.007518796992481,13.128976286871024,14.74840948525159,23.076923076923077,4.9161364950838635,0.7518796992481203,0.0,0.4048582995951417,2.4869866975130135,0.0,1.3302486986697513,0.0,83.34297281665702,2.255639097744361,0.6940427993059572,0.0,3.1231925968768075,25.057971014492754,4.683053788316946,0.927536231884058,3.7593984962406015,0.0,65,69,0.0,Facil
CosteDefensaJuicioLaboral,17.43169398907104,1.1475409836065573,0.1092896174863388,16.830601092896174,6.229508196721311,0.273224043715847,1.639344262295082,16.885245901639344,12.513661202185792,20.382513661202186,1.9672131147540983,0.9836065573770492,0.0,0.546448087431694,0.3825136612021858,0.0546448087431694,0.32786885245901637,0.0,89.18032786885246,0.546448087431694,0.4918032786885246,0.0,2.5136612021857925,25.416666666666668,4.560109289617486,1.2777777777777777,3.8251366120218577,0.0,70,72,0.0,Facil
VacacionesNoDisfrutadasParo,12.334801762114537,0.14684287812041116,0.14684287812041116,15.565345080763583,3.2305433186490453,0.14684287812041116,3.671071953010279,13.656387665198238,16.152716593245227,19.970631424375917,4.258443465491924,1.1747430249632893,0.0,0.14684287812041116,1.3215859030837005,0.0,0.14684287812041116,0.0,88.69309838472834,0.8810572687224669,1.7621145374449338,0.0,3.671071953010279,30.954545454545453,4.690161527165932,1.1363636363636365,2.4963289280469896,0.0,17,22,0.0,Facil
ConjuntoTemporal,35.70858596028071,1.1790500481016624,0.5578301302846574,13.470702731726961,4.008471858663147,0.37735567636903294,1.7629818556055217,13.85700755457115,14.480464759006942,21.79415471582731,4.643861258399147,1.3953210879179065,0.0,0.3728811031314555,1.8129479234251367,0.012677957506469488,1.8919987172890051,0.0,85.18245072376222,1.0925416321751646,1.0082705028674557,0.0,2.7615574497915594,28.25347661188369,4.728080184352417,1.1860514117151286,3.2880655674131747,0.027593201631727706,4409,4746,0.06488131194487326,Facil
PrestacionDesempleoEREExtincionFacil,6.890459363957597,1.0600706713780919,0.8833922261484098,11.130742049469964,2.1201413427561837,0.0,2.65017667844523,14.487632508833922,15.371024734982333,24.73498233215548,2.65017667844523,0.7067137809187279,0.0,0.17667844522968199,3.3568904593639575,0.0,1.0600706713780919,0.0,82.68551236749117,0.7067137809187279,1.2367491166077738,0.0,2.1201413427561837,26.952380952380953,4.427561837455831,0.8571428571428571,3.3568904593639575,0.0,19,21,0.0,Facil
CertificadoRetencionesIRPF2019Facil,4.722222222222222,1.8055555555555556,2.9166666666666665,14.444444444444445,3.1944444444444446,0.2777777777777778,1.8055555555555556,14.444444444444445,14.583333333333334,22.083333333333332,4.722222222222222,1.3888888888888888,0.0,0.2777777777777778,3.611111111111111,0.0,2.2222222222222223,0.0,85.27777777777777,0.9722222222222222,2.9166666666666665,0.0,3.0555555555555554,31.304347826086957,4.523611111111111,1.2608695652173914,3.3333333333333335,0.0,24,23,0.1388888888888889,Facil
