Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,imperative_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios_mente,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_muy_frecuentes_sub,Por_frecuentes_sub,Por_poco_frecuentes_sub,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,%comas,%puntos,punto_y_coma,date,%date_mal,doble_negacion,partitivos o porcentajes,presente_indicativo,subjuntivo,condicional,nverbseguidos,%puntuacion,%etc,%mayus_no_sigla,%sin_palabras,%ordinales,%romanos,%general,%especifico,%dos_puntos,#words,#frases,Tipo
ParoSiendoFamiliarEmpresarioH,2.4193548387096775,0.26881720430107525,4.032258064516129,12.634408602150538,1.881720430107527,0.26881720430107525,1.075268817204301,0.0,11.021505376344086,16.129032258064516,23.655913978494624,0.0,4.56989247311828,0.0,0.0,3.225806451612903,0.5376344086021505,0.0,0.5376344086021505,0.26881720430107525,82.79569892473118,3.763440860215054,0.8064516129032258,70.6989247311828,2.150537634408602,4.838709677419355,0.0,1.881720430107527,43.55555555555556,0.0,2.111111111111111,5.10752688172043,1.881720430107527,0.0,0.0,0.0,0.8064516129032258,0.5376344086021505,6.451612903225806,0.8064516129032258,0.8064516129032258,3.225806451612903,8.602150537634408,0.26881720430107525,1.3440860215053763,8.571428571428571,0.5376344086021505,0.0,0.5714285714285714,99.42857142857143,0.26881720430107525,392,9,Dificil
OficinaVirtualEmpleoH,0.0,0.0,8.571428571428571,2.857142857142857,2.857142857142857,0.0,0.0,0.0,11.428571428571429,11.428571428571429,37.142857142857146,0.0,20.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,68.57142857142857,11.428571428571429,0.0,51.42857142857143,14.285714285714286,0.0,0.0,2.857142857142857,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,22.857142857142858,0.0,0.0,0.0,0.0,100.0,0.0,63,2,Dificil
CitaPreviaVacunacionMadridH,0.8771929824561403,0.0,1.7543859649122806,6.140350877192983,1.7543859649122806,0.0,0.8771929824561403,0.0,7.894736842105263,20.17543859649123,28.07017543859649,0.0,6.140350877192983,0.0,0.0,0.8771929824561403,0.0,0.0,3.508771929824561,0.0,65.78947368421052,6.140350877192983,0.0,55.26315789473684,0.0,7.894736842105263,0.0,6.140350877192983,19.428571428571427,0.0,0.14285714285714285,0.8771929824561403,5.2631578947368425,0.0,2.6315789473684212,0.0,0.0,0.0,3.508771929824561,0.0,0.0,1.7543859649122806,15.789473684210526,0.0,2.6315789473684212,2.816901408450704,0.0,1.7543859649122806,1.408450704225352,98.59154929577464,0.8771929824561403,136,7,Dificil
CertificadoDelitosSexualesH,2.9673590504451037,0.0,0.5934718100890207,12.759643916913946,3.5608308605341246,0.5934718100890207,1.4836795252225519,0.29673590504451036,16.617210682492583,16.320474777448073,25.222551928783382,0.0,5.9347181008902075,0.0,0.8902077151335311,2.6706231454005933,2.373887240356083,0.0,0.0,0.0,78.33827893175074,4.451038575667655,0.5934718100890207,72.10682492581603,0.8902077151335311,4.451038575667655,0.5934718100890207,2.077151335311573,61.666666666666664,0.0,2.0,3.5608308605341246,1.7804154302670623,0.0,0.0,0.0,0.0,0.0,5.341246290801187,1.1869436201780414,0.0,2.373887240356083,11.275964391691394,0.0,0.0,8.875739644970414,0.0,0.0,0.591715976331361,99.40828402366864,0.29673590504451036,370,6,Dificil
CertificadoDefuncionH,2.0408163265306123,0.0,0.0,16.3265306122449,2.0408163265306123,0.6802721088435374,5.442176870748299,0.0,17.006802721088434,17.687074829931973,22.448979591836736,0.0,10.884353741496598,0.0,2.7210884353741496,4.081632653061225,0.0,0.0,0.0,0.6802721088435374,80.95238095238095,6.802721088435374,1.3605442176870748,72.78911564625851,1.3605442176870748,4.081632653061225,0.0,2.0408163265306123,37.75,0.0,0.5,1.3605442176870748,2.7210884353741496,0.0,0.0,0.0,0.0,0.0,2.7210884353741496,2.0408163265306123,0.0,8.16326530612245,5.442176870748299,0.0,0.0,4.25531914893617,0.0,0.0,0.0,100.0,0.0,151,4,Dificil
DeclaracionDeLaRentaWebH,0.6756756756756757,0.0,2.7027027027027026,8.783783783783784,4.054054054054054,0.0,1.3513513513513513,0.0,9.45945945945946,16.216216216216218,35.810810810810814,0.0,8.108108108108109,0.0,0.0,0.6756756756756757,1.3513513513513513,0.0,2.7027027027027026,0.0,72.97297297297297,6.756756756756757,3.3783783783783785,64.1891891891892,2.7027027027027026,6.081081081081081,0.0,2.027027027027027,32.0,0.0,0.2,0.6756756756756757,0.6756756756756757,0.0,1.3513513513513513,0.0,0.0,0.0,0.6756756756756757,2.7027027027027026,0.0,1.3513513513513513,8.783783783783784,0.0,2.027027027027027,1.9230769230769231,0.0,0.0,0.9615384615384616,99.03846153846153,0.6756756756756757,160,5,Dificil
InstalarActivarDNIElectronicoH,2.02991452991453,0.0,5.8760683760683765,10.683760683760683,3.952991452991453,0.21367521367521367,1.6025641025641026,0.0,12.606837606837606,11.324786324786325,27.884615384615383,0.0,6.196581196581197,0.0,0.7478632478632479,1.4957264957264957,3.4188034188034186,0.0,1.2820512820512822,0.0,60.57692307692308,7.905982905982906,3.5256410256410255,57.37179487179487,2.02991452991453,5.235042735042735,0.42735042735042733,1.7094017094017093,30.419354838709676,0.0,1.032258064516129,3.4188034188034186,3.3119658119658117,0.10683760683760683,0.0,0.0,0.0,0.0,2.8846153846153846,1.0683760683760684,0.10683760683760683,2.3504273504273505,18.376068376068375,0.0,1.2820512820512822,6.230529595015576,0.0,0.0,1.557632398753894,98.4423676012461,1.3888888888888888,943,31,Dificil
CertificadoRetencionesIRPF2019FacilH,2.6696329254727473,0.22246941045606228,2.558398220244716,13.904338153503893,4.560622914349277,0.11123470522803114,1.4460511679644048,0.44493882091212456,14.682981090100112,14.794215795328142,22.1357063403782,0.0,7.897664071190212,0.0,0.6674082313681868,2.2246941045606228,0.778642936596218,0.0,0.778642936596218,0.0,73.63737486095661,7.341490545050056,0.5561735261401557,67.5194660734149,2.0022246941045605,3.670745272525028,3.781979977753059,1.7797552836484982,26.575757575757574,0.0,0.8181818181818182,3.0033370411568407,3.670745272525028,0.0,0.0,0.0,0.11123470522803114,0.0,4.004449388209121,2.0022246941045605,0.0,4.004449388209121,15.572858731924361,0.0,0.0,8.865248226950355,0.0,0.0,2.127659574468085,97.87234042553192,0.11123470522803114,877,33,Dificil
CursosINEMH,3.4722222222222223,0.1736111111111111,0.3472222222222222,12.67361111111111,4.166666666666667,0.6944444444444444,3.6458333333333335,0.0,13.715277777777779,15.79861111111111,23.78472222222222,0.0,7.465277777777778,0.0,0.8680555555555556,1.9097222222222223,0.0,0.0,1.3888888888888888,0.0,70.65972222222223,5.381944444444445,0.5208333333333334,63.71527777777778,0.8680555555555556,3.6458333333333335,0.0,1.9097222222222223,18.566666666666666,0.0,0.7,3.6458333333333335,4.340277777777778,0.1736111111111111,0.0,0.0,0.1736111111111111,0.0,1.9097222222222223,0.6944444444444444,0.0,3.8194444444444446,19.09722222222222,0.0,0.0,8.474576271186441,0.0,0.0,0.847457627118644,99.15254237288136,0.6944444444444444,557,30,Dificil
ContratoTemporalH,3.7974683544303796,0.0,0.0,11.39240506329114,2.5316455696202533,0.0,1.2658227848101267,0.0,12.658227848101266,17.72151898734177,27.848101265822784,0.0,5.063291139240507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.60759493670886,1.2658227848101267,0.0,77.21518987341773,0.0,5.063291139240507,0.0,2.5316455696202533,38.0,0.0,1.5,3.7974683544303796,2.5316455696202533,0.0,0.0,0.0,0.0,0.0,2.5316455696202533,1.2658227848101267,0.0,5.063291139240507,8.860759493670885,0.0,0.0,5.882352941176471,0.0,0.0,0.0,100.0,0.0,76,2,Dificil
CobrarParoEnExtranjeroH,1.1661807580174928,0.0,3.498542274052478,11.078717201166182,2.9154518950437316,0.8746355685131195,1.4577259475218658,0.0,13.411078717201166,18.658892128279884,27.113702623906704,0.0,6.997084548104956,0.0,0.2915451895043732,1.4577259475218658,3.206997084548105,0.0,0.0,0.0,76.96793002915452,6.41399416909621,0.2915451895043732,68.22157434402332,0.5830903790087464,5.830903790087463,0.0,4.373177842565598,38.55555555555556,0.0,1.6666666666666667,4.373177842565598,2.623906705539359,0.0,0.0,0.0,0.0,0.0,3.7900874635568513,0.8746355685131195,0.0,6.41399416909621,12.82798833819242,0.0,0.8746355685131195,2.4390243902439024,0.0,0.0,1.2195121951219512,98.78048780487805,0.2915451895043732,347,9,Dificil
AyudasRetornoHumanitarioH,3.3507073715562172,0.14892032762472077,0.4467609828741623,8.265078183172003,2.084884586746091,0.22338049143708116,2.2338049143708116,0.0,11.839166046165301,17.795979151154132,27.103499627699183,0.0,12.137006701414743,0.0,0.37230081906180196,1.1913626209977661,1.1913626209977661,0.0,1.1169024571854058,0.0,76.17274758004467,4.839910647803425,0.7446016381236039,64.63142218912881,1.7870439314966493,5.882352941176471,0.0,1.712583767684289,36.76315789473684,0.0,1.6842105263157894,4.7654504839910645,2.9784065524944157,0.14892032762472077,0.8935219657483247,0.29784065524944153,0.0,0.0,1.1913626209977661,1.2658227848101267,0.0,3.1273268801191363,12.211466865227104,0.07446016381236038,0.6701414743112435,10.860655737704919,0.0,0.0,1.0245901639344261,98.97540983606558,0.7446016381236039,1397,38,Dificil
RentaMinimaDeInsercionH,4.280821917808219,0.0,0.684931506849315,11.986301369863014,4.794520547945205,0.3424657534246575,2.0547945205479454,0.0,11.301369863013699,16.438356164383563,22.773972602739725,0.0,4.965753424657534,0.0,0.8561643835616438,1.7123287671232876,1.5410958904109588,0.0,2.73972602739726,0.0,75.17123287671232,4.4520547945205475,0.684931506849315,65.06849315068493,1.0273972602739727,5.136986301369863,0.0,2.73972602739726,25.47826086956522,0.0,0.7391304347826086,2.910958904109589,5.47945205479452,0.0,0.0,0.0,0.17123287671232876,0.17123287671232876,1.5410958904109588,2.3972602739726026,0.17123287671232876,4.109589041095891,13.356164383561644,0.0,0.17123287671232876,9.923664122137405,0.0,0.0,0.7633587786259542,99.23664122137404,0.5136986301369864,586,23,Dificil
EREH,4.056795131845842,0.0,5.070993914807302,13.184584178498985,3.2454361054766734,0.4056795131845842,1.0141987829614605,0.0,13.387423935091277,13.995943204868155,25.35496957403651,0.0,2.028397565922921,0.0,0.2028397565922921,1.4198782961460445,0.4056795131845842,0.0,0.0,0.0,73.83367139959432,3.6511156186612577,4.665314401622718,66.32860040567951,0.6085192697768763,6.490872210953347,0.0,1.2170385395537526,19.75,0.0,0.375,1.8255578093306288,0.2028397565922921,0.2028397565922921,1.2170385395537526,0.0,0.0,0.0,6.490872210953347,0.2028397565922921,0.0,2.839756592292089,16.430020283975658,0.0,0.4056795131845842,5.913978494623656,0.0,0.0,1.6129032258064515,98.38709677419355,0.2028397565922921,474,24,Dificil
VacacionesNoDisfrutadasParoH,1.520912547528517,0.0,11.02661596958175,13.688212927756654,1.9011406844106464,0.7604562737642585,3.4220532319391634,0.0,13.688212927756654,15.96958174904943,24.334600760456272,0.0,5.32319391634981,0.0,0.0,2.661596958174905,0.0,0.0,0.0,0.38022813688212925,82.50950570342205,3.4220532319391634,1.1406844106463878,69.96197718631178,0.7604562737642585,6.083650190114068,0.0,3.4220532319391634,38.25,0.0,2.0,6.083650190114068,2.661596958174905,0.0,0.0,0.0,0.7604562737642585,0.0,3.4220532319391634,1.9011406844106464,0.0,4.562737642585551,10.26615969581749,0.0,4.182509505703422,4.516129032258065,0.0,0.0,0.6451612903225806,99.35483870967742,0.0,306,8,Dificil
PagoUnicoH,5.111111111111111,0.0,0.2222222222222222,12.88888888888889,4.444444444444445,1.3333333333333333,2.0,0.0,16.0,17.555555555555557,23.555555555555557,0.0,6.888888888888889,0.0,0.4444444444444444,1.7777777777777777,0.8888888888888888,0.0,0.2222222222222222,0.0,84.88888888888889,5.777777777777778,0.2222222222222222,74.66666666666667,1.5555555555555556,6.444444444444445,0.0,4.444444444444445,41.54545454545455,0.0,1.4545454545454546,3.5555555555555554,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,2.6666666666666665,0.0,4.0,6.888888888888889,0.0,0.4444444444444444,12.682926829268293,0.0,0.0,0.975609756097561,99.02439024390245,0.2222222222222222,457,11,Dificil
TramitesDGTH,0.0,0.0,3.252032520325203,13.821138211382113,7.317073170731708,0.0,1.6260162601626016,0.0,8.94308943089431,10.56910569105691,23.577235772357724,0.0,2.4390243902439024,0.0,0.0,0.8130081300813008,0.0,0.0,9.75609756097561,0.0,69.10569105691057,4.878048780487805,0.0,66.66666666666667,0.0,3.252032520325203,0.0,2.4390243902439024,31.5,0.0,1.75,5.691056910569106,0.0,0.0,7.317073170731708,0.0,0.0,0.0,4.878048780487805,0.0,0.0,8.130081300813009,12.195121951219512,0.0,9.75609756097561,0.0,0.0,5.691056910569106,0.0,100.0,0.8130081300813008,126,4,Dificil
AyudasAutonomosParoFacilH,5.212355212355212,0.0,1.3513513513513513,7.915057915057915,1.1583011583011582,0.19305019305019305,2.7027027027027026,0.0,14.864864864864865,18.33976833976834,28.185328185328185,0.0,8.301158301158301,0.0,0.3861003861003861,0.5791505791505791,1.1583011583011582,0.0,1.3513513513513513,0.0,71.23552123552123,6.177606177606178,0.5791505791505791,63.513513513513516,1.1583011583011582,2.5096525096525095,0.0,1.1583011583011582,27.045454545454547,0.0,1.0909090909090908,4.633204633204633,4.054054054054054,0.0,1.3513513513513513,0.0,0.0,0.0,2.8957528957528957,0.19305019305019305,0.0,3.088803088803089,12.162162162162161,0.0,0.3861003861003861,8.474576271186441,0.0,0.0,0.847457627118644,99.15254237288136,0.3861003861003861,595,22,Dificil
OlvidoSellarParoH,0.6711409395973155,0.0,8.724832214765101,16.778523489932887,4.697986577181208,0.6711409395973155,1.342281879194631,0.0,12.080536912751677,11.409395973154362,20.13422818791946,0.0,5.369127516778524,0.0,0.0,5.369127516778524,1.342281879194631,0.0,0.0,0.0,78.52348993288591,6.040268456375839,0.0,73.8255033557047,0.6711409395973155,1.342281879194631,0.0,2.684563758389262,23.285714285714285,0.0,1.2857142857142858,6.040268456375839,4.026845637583893,0.0,0.0,0.0,0.6711409395973155,0.0,4.697986577181208,2.0134228187919465,0.0,6.7114093959731544,12.751677852348994,0.0,4.697986577181208,2.0202020202020203,0.0,0.0,0.0,100.0,0.0,163,7,Dificil
SistemaNacionalGarantiaJuvenilH,3.504043126684636,0.0,0.8086253369272237,15.36388140161725,6.738544474393531,0.5390835579514824,2.964959568733154,0.0,15.36388140161725,18.059299191374663,25.336927223719677,0.0,5.390835579514825,0.0,0.0,1.8867924528301887,0.0,0.0,0.5390835579514824,0.0,85.98382749326146,2.6954177897574123,0.5390835579514824,69.54177897574124,0.5390835579514824,6.46900269541779,0.0,2.964959568733154,27.642857142857142,0.0,0.8571428571428571,3.234501347708895,3.234501347708895,0.0,0.0,0.0,0.0,0.0,2.1563342318059298,2.1563342318059298,0.0,6.46900269541779,7.816711590296496,0.0,0.5390835579514824,7.6502732240437155,0.0,0.0,1.092896174863388,98.90710382513662,0.2695417789757412,387,14,Dificil
PrestacionCeseActividadAutonomoH,5.868544600938967,0.0,1.6431924882629108,7.746478873239437,1.1737089201877935,0.2347417840375587,2.112676056338028,0.0,16.666666666666668,18.544600938967136,27.464788732394368,0.0,8.450704225352112,0.0,0.2347417840375587,0.704225352112676,1.408450704225352,0.0,0.4694835680751174,0.0,73.94366197183099,6.103286384976526,0.4694835680751174,66.19718309859155,0.9389671361502347,2.112676056338028,0.0,0.704225352112676,34.92857142857143,0.0,1.7142857142857142,5.633802816901408,3.2863849765258215,0.0,1.6431924882629108,0.0,0.0,0.0,3.2863849765258215,0.2347417840375587,0.0,3.2863849765258215,10.56338028169014,0.0,0.4694835680751174,10.362694300518134,0.0,0.0,1.0362694300518134,98.96373056994818,0.2347417840375587,489,14,Dificil
TramitesHaciendaH,0.0,0.0,3.6363636363636362,10.0,4.545454545454546,0.0,3.6363636363636362,0.0,8.181818181818182,12.727272727272727,34.54545454545455,0.0,20.90909090909091,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,75.45454545454545,6.363636363636363,0.0,56.36363636363637,1.8181818181818181,7.2727272727272725,1.8181818181818181,2.727272727272727,38.333333333333336,0.0,0.6666666666666666,1.8181818181818181,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,1.8181818181818181,13.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,115,3,Dificil
AyudaFamiliarDesempleadosH,1.8633540372670807,0.0,0.6211180124223602,10.093167701863354,2.1739130434782608,0.3105590062111801,2.329192546583851,0.0,15.993788819875776,17.080745341614907,25.15527950310559,0.0,6.987577639751553,0.0,0.15527950310559005,1.2422360248447204,0.9316770186335404,0.0,0.15527950310559005,0.0,76.5527950310559,4.503105590062112,1.7080745341614907,66.92546583850931,0.4658385093167702,5.434782608695652,0.0,2.639751552795031,23.846153846153847,0.0,1.2692307692307692,5.124223602484472,4.037267080745342,0.0,0.0,0.0,0.0,0.15527950310559005,2.1739130434782608,1.2422360248447204,0.15527950310559005,3.1055900621118013,14.440993788819876,0.0,0.7763975155279503,4.680851063829787,0.0,0.0,1.2765957446808511,98.72340425531915,0.3105590062111801,620,26,Dificil
ReferenciaCatastralInmuebleH,2.857142857142857,0.11904761904761904,0.0,11.904761904761905,2.738095238095238,0.11904761904761904,2.9761904761904763,0.0,13.80952380952381,15.357142857142858,24.285714285714285,0.0,8.333333333333334,0.0,0.5952380952380952,1.4285714285714286,0.23809523809523808,0.0,0.23809523809523808,0.11904761904761904,76.9047619047619,7.857142857142857,0.8333333333333334,67.61904761904762,1.7857142857142858,8.333333333333334,0.0,3.0952380952380953,26.84375,0.0,1.03125,3.9285714285714284,3.6904761904761907,0.11904761904761904,0.0,0.0,0.0,0.0,2.142857142857143,2.738095238095238,0.0,4.285714285714286,11.904761904761905,0.11904761904761904,0.0,9.50920245398773,0.0,0.0,2.4539877300613497,97.54601226993866,0.47619047619047616,859,32,Dificil
TramitesExtranjeriaEnEspañaH,3.5460992907801416,0.3546099290780142,0.0,6.382978723404255,1.0638297872340425,0.0,2.482269503546099,0.0,12.056737588652481,16.31205673758865,34.04255319148936,0.0,12.76595744680851,0.0,0.3546099290780142,0.3546099290780142,1.4184397163120568,0.0,0.0,0.0,76.24113475177305,5.673758865248227,0.0,69.8581560283688,1.4184397163120568,2.8368794326241136,0.0,1.4184397163120568,59.0,0.0,4.4,7.801418439716312,1.4184397163120568,0.0,0.3546099290780142,0.0,0.0,0.0,1.4184397163120568,1.4184397163120568,0.0,1.4184397163120568,13.829787234042554,0.3546099290780142,0.0,5.303030303030303,0.0,0.0,1.5151515151515151,98.48484848484848,0.3546099290780142,295,5,Dificil
InformeeVidaLaboralCertificadoDigitalH,3.6231884057971016,0.0,0.36231884057971014,14.492753623188406,3.9855072463768115,0.7246376811594203,2.536231884057971,0.36231884057971014,14.492753623188406,15.942028985507246,25.0,0.0,5.072463768115942,0.0,0.0,1.4492753623188406,0.36231884057971014,0.0,0.0,0.36231884057971014,75.0,6.521739130434782,0.7246376811594203,67.7536231884058,1.4492753623188406,5.072463768115942,0.0,2.1739130434782608,23.166666666666668,0.0,0.5833333333333334,2.536231884057971,4.3478260869565215,0.0,0.0,0.0,0.36231884057971014,0.0,3.260869565217391,0.7246376811594203,0.0,7.246376811594203,13.405797101449275,0.0,0.36231884057971014,10.526315789473685,0.0,0.0,0.7518796992481203,99.24812030075188,0.0,278,12,Dificil
PedirTarjetaParoH,2.0689655172413794,0.0,5.517241379310345,13.10344827586207,4.137931034482759,0.0,2.0689655172413794,0.0,11.03448275862069,17.93103448275862,20.689655172413794,0.0,4.827586206896552,0.0,0.6896551724137931,2.0689655172413794,4.827586206896552,0.0,0.0,0.0,76.55172413793103,5.517241379310345,0.6896551724137931,68.27586206896552,0.6896551724137931,5.517241379310345,0.0,0.6896551724137931,38.0,0.0,2.0,5.517241379310345,2.0689655172413794,0.0,0.0,0.0,0.0,0.0,4.827586206896552,1.3793103448275863,0.0,4.137931034482759,13.793103448275861,0.0,1.3793103448275863,5.9523809523809526,0.0,0.0,1.1904761904761905,98.80952380952381,0.0,152,4,Dificil
ReferenciaCatastralD,0.2857142857142857,0.2857142857142857,2.5714285714285716,10.857142857142858,1.7142857142857142,0.5714285714285714,1.1428571428571428,0.0,13.714285714285714,10.571428571428571,23.142857142857142,0.0,5.142857142857143,0.0,0.8571428571428571,0.8571428571428571,1.7142857142857142,0.0,6.0,0.0,68.85714285714286,6.571428571428571,0.8571428571428571,62.857142857142854,0.8571428571428571,5.714285714285714,0.0,1.1428571428571428,52.142857142857146,0.0,2.4285714285714284,4.857142857142857,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,6.857142857142857,0.2857142857142857,0.0,4.0,13.142857142857142,0.2857142857142857,0.0,1.3071895424836601,0.5714285714285714,0.0,1.3071895424836601,98.69281045751634,4.285714285714286,365,7,Dificil
CompromisoActividadH,3.6144578313253013,0.0,0.6024096385542169,12.048192771084338,4.819277108433735,0.6024096385542169,1.2048192771084338,0.0,14.457831325301205,18.072289156626507,27.10843373493976,0.0,12.650602409638553,0.0,0.6024096385542169,1.8072289156626506,0.0,0.0,0.6024096385542169,0.6024096385542169,80.12048192771084,5.421686746987952,0.0,69.87951807228916,0.6024096385542169,3.6144578313253013,0.0,0.6024096385542169,34.6,0.0,2.8,8.433734939759036,3.0120481927710845,0.0,0.0,0.0,0.6024096385542169,0.0,3.0120481927710845,0.0,0.0,0.0,11.44578313253012,0.0,1.2048192771084338,5.9405940594059405,0.0,0.0,0.9900990099009901,99.00990099009901,0.0,173,5,Dificil
CertificadoDigitalFacilH,0.30864197530864196,0.30864197530864196,1.2345679012345678,12.037037037037036,4.012345679012346,0.0,1.8518518518518519,0.0,10.493827160493828,14.814814814814815,29.320987654320987,0.0,9.876543209876543,0.0,0.0,0.9259259259259259,0.0,0.0,0.30864197530864196,0.0,75.0,5.555555555555555,0.9259259259259259,66.35802469135803,2.7777777777777777,3.0864197530864197,0.0,1.2345679012345678,21.0625,0.0,0.375,1.8518518518518519,3.3950617283950617,0.0,0.0,0.0,0.0,0.0,4.012345679012346,0.9259259259259259,0.0,6.172839506172839,12.654320987654321,0.0,0.30864197530864196,1.1976047904191616,0.0,0.0,0.5988023952095808,99.40119760479043,0.6172839506172839,337,16,Dificil
RenunciaPrestacionesDesempleoH,1.0471204188481675,0.0,5.2356020942408374,17.801047120418847,3.141361256544503,2.094240837696335,3.6649214659685865,0.0,14.659685863874346,13.089005235602095,20.418848167539267,0.0,5.2356020942408374,0.0,1.0471204188481675,4.712041884816754,1.0471204188481675,0.0,0.0,0.0,70.68062827225131,6.282722513089006,3.141361256544503,59.68586387434555,3.141361256544503,6.282722513089006,0.0,1.0471204188481675,25.625,0.0,1.25,5.2356020942408374,4.18848167539267,0.0,0.0,0.0,0.0,0.0,2.6178010471204187,2.6178010471204187,0.5235602094240838,9.424083769633508,15.706806282722512,0.0,3.6649214659685865,3.8095238095238093,0.0,0.0,1.9047619047619047,98.0952380952381,0.0,205,8,Dificil
ArraigoFamiliarD,5.722326454033771,0.09380863039399624,0.37523452157598497,12.851782363977486,3.4709193245778613,0.0,4.409005628517824,0.0,11.819887429643527,18.574108818011258,25.891181988742964,0.0,8.161350844277674,0.0,1.2195121951219512,2.1575984990619137,1.6885553470919326,0.0,0.6566604127579737,0.0,79.54971857410882,5.159474671669794,0.46904315196998125,66.04127579737336,1.4071294559099436,5.25328330206379,0.0,2.626641651031895,34.39393939393939,0.0,1.0303030303030303,3.189493433395872,3.0018761726078798,0.0,0.37523452157598497,0.0,0.18761726078799248,0.0,0.8442776735459663,2.345215759849906,0.0,7.317073170731708,9.568480300187618,0.0,0.8442776735459663,14.527845036319613,0.0,0.0,1.2106537530266344,98.78934624697337,1.2195121951219512,1135,33,Dificil
AyudasDesempleadosMayores45H,1.8867924528301887,0.0,1.5437392795883362,10.120068610634648,1.7152658662092624,0.34305317324185247,2.7444253859348198,0.0,16.295025728987994,17.32418524871355,24.69982847341338,0.0,6.689536878216123,0.0,0.17152658662092624,1.5437392795883362,0.8576329331046312,0.0,0.6861063464837049,0.0,76.84391080617496,4.802744425385935,1.7152658662092624,67.75300171526587,0.34305317324185247,5.4888507718696395,0.0,2.7444253859348198,23.75,0.0,1.0833333333333333,4.459691252144082,4.11663807890223,0.0,0.0,0.0,0.0,0.17152658662092624,2.058319039451115,1.3722126929674099,0.17152658662092624,2.7444253859348198,13.20754716981132,0.0,0.5145797598627787,4.0,0.0,0.0,1.3333333333333333,98.66666666666667,0.17152658662092624,570,24,Dificil
RetornoVoluntarioH,3.3507073715562172,0.14892032762472077,0.4467609828741623,8.265078183172003,2.084884586746091,0.22338049143708116,2.2338049143708116,0.0,11.839166046165301,17.795979151154132,27.103499627699183,0.0,12.137006701414743,0.0,0.37230081906180196,1.1913626209977661,1.1913626209977661,0.0,1.1169024571854058,0.0,76.17274758004467,4.839910647803425,0.7446016381236039,64.63142218912881,1.7870439314966493,5.882352941176471,0.0,1.712583767684289,36.76315789473684,0.0,1.6842105263157894,4.7654504839910645,2.9784065524944157,0.14892032762472077,0.8935219657483247,0.29784065524944153,0.0,0.0,1.1913626209977661,1.2658227848101267,0.0,3.1273268801191363,12.211466865227104,0.07446016381236038,0.6701414743112435,10.860655737704919,0.0,0.0,1.0245901639344261,98.97540983606558,0.7446016381236039,1397,38,Dificil
ExportarParoH,1.71875,0.0,2.34375,12.65625,3.125,0.9375,1.71875,0.0,14.0625,17.34375,24.84375,0.0,7.5,0.0,0.3125,1.71875,1.71875,0.0,0.0,0.0,77.96875,7.34375,0.15625,68.125,0.78125,7.8125,0.0,4.84375,40.4375,0.0,2.125,5.3125,2.5,0.0,0.0,0.0,0.0,0.0,4.375,1.25,0.0,5.0,11.40625,0.0,0.46875,3.9647577092511015,0.0,0.0,1.7621145374449338,98.23788546255507,0.15625,647,16,Dificil
DiasHabilesH,0.0,0.0,2.4096385542168677,1.2048192771084338,0.0,0.0,0.0,0.0,9.036144578313253,16.265060240963855,37.95180722891566,0.0,5.421686746987952,0.0,0.0,0.0,2.4096385542168677,0.0,1.2048192771084338,0.0,56.024096385542165,6.024096385542169,3.6144578313253013,45.18072289156626,3.0120481927710845,1.2048192771084338,0.0,0.0,80.5,0.0,3.5,4.216867469879518,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,25.903614457831324,0.0,0.0,0.0,0.0,0.0,1.25,98.75,1.2048192771084338,161,2,Dificil
AyudasVictimasViolenciaGeneroFacilH,4.618937644341801,0.0,1.3856812933025404,12.933025404157044,3.0023094688221708,0.9237875288683602,2.3094688221709005,0.0,12.702078521939955,17.321016166281755,29.099307159353348,0.0,3.9260969976905313,0.0,0.0,1.1547344110854503,0.4618937644341801,0.0,0.6928406466512702,0.0,82.21709006928407,5.542725173210162,1.1547344110854503,69.05311778290994,1.8475750577367205,6.0046189376443415,0.0,2.3094688221709005,34.61538461538461,0.0,1.4615384615384615,4.387990762124711,2.771362586605081,0.0,0.0,0.0,0.0,0.0,4.618937644341801,1.3856812933025404,0.0,5.080831408775982,8.545034642032332,0.0,0.6928406466512702,10.945273631840797,0.0,0.0,0.9950248756218906,99.0049751243781,0.0,450,13,Dificil
